,id,customer_id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,target,credit_history_year,score_modelv6,gh
33797,0x1bb84,CUS_0x3afb,March,Pascal Fletcherw,52,612-21-7903,0.6162420382165605,124782.2,10123.516666666666,5,3,1,1,0.21502102078226873,13.0,10,11.49,2.0,0.24856961220597584,1218.72,31.70356115111945,0.26051560379918587,61.04176845078267,232.226886933332,0.4966996699669967,959.083011282552,0,30,867.9491755199214,7
27585,0x16e36,CUS_0xad1e,January,Amran Abocarn,33,733-90-4431,0.6162420382165605,72690.44,,626,5,34,9,0.6577363389590464,22.0,27,6.49,7.0,0.978531558608845,2686.24,24.406826210858178,0.9188770999115826,377.80572012557366,10000.0,0.4966996699669967,334.4049181430336,1,19,7.690630208259449,0
25749,0x15631,CUS_0xbb6a,August,Peteri,38,824-81-1271,0.6313993174061433,21114.95,1478.5791666666669,4,7,12,1,0.2750113431443983,10.0,8,3.5399999999999987,8.0,0.6118143459915611,895.29,25.35859549187604,0.26051560379918587,9.60864463956188,78.77893315076935,0.7443339960238569,349.47033887633546,1,-1,574.6470965472305,4
10781,0x9ca9,CUS_0xa01,August,,27,980-65-8757,0.5733558178752108,35455.23,2913.6025000000004,0,4,1,2,0.6577363389590464,14.0,8,4.78,4.0,0.24856961220597584,33.16,39.32325229098964,0.26051560379918587,46.579692044645576,184.5897974161526,0.6284953395472703,350.1907605392018,0,16,821.2057036460517,7
15109,0xd1aa,CUS_0x6349,May,Andreik,45,884-18-7863,0.6212624584717608,22555.52,1995.6266666666668,6,3,14,-100,0.6577363389590464,30.0,12,6.79,2.0,0.8030075187969925,1418.49,35.498953534154204,0.26051560379918587,55.00709723901187,25.200271771073623,0.5482233502538071,369.3552976565812,1,23,520.2138146153309,3
22510,0x12d13,CUS_0xb7a4,June,Luke Bakerx,32,486-84-2079,0.6013986013986014,33470.43,2744.2025,7,5,10,1,0.39610808504989786,6.0,15,15.22,8.0,0.8030075187969925,1318.49,28.09978709986501,0.6101987899740708,16.08807428504812,58.06137969194228,0.6284953395472703,450.2707960230097,0,-1,363.5180269086486,2
19732,0x10a54,CUS_0xbac4,March,Linda Siegh,52,582-35-5018,0.6453287197231834,37367.34,3303.945,2,7,10,3,0.6577363389590464,3.0,1,3.4,2.0,0.24856961220597584,452.85,24.266268612276946,0.6101987899740708,63.48696610549253,107.84094950602,0.5482233502538071,409.06658438848746,1,32,741.8165164615384,6
30139,0x18c80,CUS_0x2abd,March,Paola Arosior,44,539-11-2283,0.6350877192982456,37612.54,3145.3783333333336,5,4,11,4,0.6577363389590464,2.0,-1,0.72,1.0,0.24856961220597584,15.81,38.18360065588419,0.26051560379918587,124.734381382688,290.83493514388186,0.6284953395472703,168.96851680676343,0,29,914.2568606327502,8
9532,0x8cfe,CUS_0x4131,May,Copleyw,42,508-52-1146,0.5733558178752108,28832.98,2628.748333333333,7,7,7,3,0.6577363389590464,14.0,8,12.14,13.0,0.8030075187969925,2576.04,26.128341158564428,0.9188770999115826,53.28671122851152,244.9037175778764,0.7443339960238569,254.68440452694537,1,16,37.9607624458024,1
11605,0xa6e7,CUS_0xacd7,February,Olesya Dmitracovaa,25,171-88-1771,0.6197440585009141,15701.03,1213.4191666666668,8,10,30,9,0.6577363389590464,25.0,20,0.6,9.0,0.6118143459915611,1574.0,23.37133175227721,0.9188770999115826,60.44515192757436,10000.0,0.7443339960238569,223.2624788662799,1,-1,0.24674787874562298,0
46361,0x2596e,CUS_0xc675,January,Langem,34,845-32-7827,0.599644128113879,73884.6,6255.05,6,8,30,7,0.6577363389590464,53.0,15,5.71,7.0,0.978531558608845,2083.28,25.98115789479164,0.9188770999115826,349.0994939124453,166.34659038614868,0.5482233502538071,360.0589157014061,1,9,0.17596565647443185,0
4057,0x470a,CUS_0x830e,January,Lisaf,42,864-43-4445,0.6132686084142395,107451.03,9204.2525,0,5,11,1,0.22258618227835242,3.0,8,10.34,1.0,0.24856961220597584,671.46,27.935768519916028,0.26051560379918587,68.48670349412913,236.9247044788289,0.5482233502538071,865.0138420270422,0,26,944.4816006252069,8
34515,0x1c460,CUS_0x67e5,March,Teis Jenseni,18,439-53-2707,0.5817223198594025,14733.99,1462.8325,10,8,28,5,0.6577363389590464,17.0,13,19.97,12.0,0.8030075187969925,2500.42,25.86414711314081,0.9188770999115826,52.12942232075586,90.25151711317297,0.7443339960238569,293.9023105660712,1,17,0.5463387219039078,0
11799,0xa91c,CUS_0x5e0d,March,Karend,20,654-95-0851,0.5733558178752108,38415.69,,5,2,3,4,0.6577363389590464,6.0,-1,2.42,0.0,0.24856961220597584,565.02,29.912290504201565,0.26051560379918587,117.84030312185092,182.6382290012688,0.5903500473036897,288.35221787688045,0,25,994.5357513178799,8
38964,0x1fb3d,CUS_0x4bdc,August,Jessica Wohlw,22,399-73-2521,0.6333878887070377,35007.33,3158.2775,5,2,2,0,0.6577363389590464,1.0,7,2.12,6.0,0.6118143459915611,733.96,29.00628126985785,0.26051560379918587,0.0,-1.0,0.5482233502538071,459.30862104469225,0,-1,997.6426332507651,8
314,0x19ec,CUS_0x36bb,July,,37,837-45-5178,0.6013986013986014,134978.24,10541.520749550598,8,5,15,2,0.6577363389590464,9.0,16,6.8900000000000015,5.0,0.8030075187969925,668.14,38.7506935929968,0.9188770999115826,662.7777405037292,780.4179941398078,0.7443339960238569,470.38884913919856,0,26,481.6294531459722,3
23400,0x138b4,CUS_0x79bc,July,,-1,458-57-3822,0.63016157989228,20986.84,1846.9033333333327,9,10,17,3,0.6577363389590464,32.0,13,21.35,11.0,0.978531558608845,1917.48,36.47242267833582,0.9188770999115826,49.83825003896327,142.3925680128093,0.6277992277992278,272.45951528156075,1,10,1.0449501786634983,0
776,0x1fa0,CUS_0xa874,March,Camposg,46,742-30-5692,0.6197440585009141,142170.12,11584.51,3,4,8,2,0.6577363389590464,3.0,1,2.58,3.0,0.24856961220597584,282.56,38.42505539653104,0.26051560379918587,183.75951310113632,511.8085938281258,0.5903500473036897,722.882893070738,0,24,889.1175767758759,8
19221,0x1047b,CUS_0x243e,June,Willsv,41,807-09-3439,0.6169844020797227,14542.23,1070.8525,7,5,16,3,0.6577363389590464,57.0,15,18.08,10.0,0.978531558608845,1482.46,36.82690432996336,0.6101987899740708,18.26578152551848,112.00787605920152,0.7443339960238569,266.81159241528,1,16,1.4452071025948499,0
34096,0x1bf3d,CUS_0x380f,August,Laurenx,37,420-92-2201,0.6313993174061433,32154.28,2523.523333333333,3,6,32,3,0.6577363389590464,11.0,-1,16.54,6.0,0.8030075187969925,2662.33,31.223768945474948,0.9188770999115826,74.06279105130062,29.766903675935307,0.5482233502538071,398.5226386060974,1,6,2.688916934886265,0
24580,0x14761,CUS_0x99ba,August,Andreaf,49,542-49-0323,0.6013986013986014,17027.44,1366.9533333333334,5,4,4,0,0.6577363389590464,17.0,9,3.66,2.0,0.24856961220597584,1299.05,30.17056753561956,0.26051560379918587,0.0,46.7217807044208,0.6277992277992278,369.9735526289125,0,27,617.8539428212761,4
25250,0x1505d,CUS_0x94f4,April,,32,092-79-1687,0.6313993174061433,40196.9,,2,5,7,1,0.21502102078226873,-1.0,12,8.07,4.0,0.24856961220597584,613.9,34.25822461224034,0.26051560379918587,20.998535785316392,49.78374259623047,0.4966996699669967,508.2918882851199,0,19,867.9013779117362,7
4678,0x4f37,CUS_0x12dd,June,Liana B.v,35,954-59-1206,0.599644128113879,31754.27,2541.1891666666666,1,3,11,4,0.6577363389590464,10.0,2,6.81,-1.0,0.24856961220597584,647.94,23.74574184128472,0.26051560379918587,76.53550481198546,106.80978935320788,0.5903500473036897,330.77362250147337,0,19,886.8198628411853,8
10390,0x978a,CUS_0x85b9,May,Freilichn,45,754-52-5757,0.6013986013986014,135445.2,11415.1,5,4,17,3,0.6577363389590464,22.0,17,19.4,4.0,0.8030075187969925,654.81,40.141955602802206,0.9188770999115826,222.9189043007948,265.6372786231721,0.4966996699669967,892.9538170760331,1,7,381.62770051696293,3
24560,0x14739,CUS_0x5b7d,April,Bill Rigbyb,46,052-24-8925,0.6197440585009141,14320.27,1026.3558333333333,7,10,27,7,0.6577363389590464,53.0,21,14.49,11.0,0.978531558608845,1482.09,40.31586698551457,0.9188770999115826,74.27013133706248,83.48804293078577,0.6284953395472703,224.87740906548507,1,11,0.20799559301724457,0
20989,0x118c7,CUS_0x54e8,June,Euan Rochaz,36,115-27-3103,0.6132686084142395,17501.4,1351.45,9,6,29,2,0.6577363389590464,60.0,18,14.22,7.0,0.8030075187969925,1389.53,27.50405400433609,0.9188770999115826,24.579207331263035,175.79496654920365,0.7443339960238569,224.7708261195333,1,5,0.29860423522472956,0
6478,0x65d9,CUS_0xbccb,April,Natep,44,514-06-0714,0.6162420382165605,41535.69,3622.3075,0,4,12,0,0.6577363389590464,22.0,2,4.45,3.0,0.24856961220597584,1077.75,27.212987293188377,0.26051560379918587,0.0,126.38035929916676,0.5482233502538071,485.85039070083326,1,27,20.737291502377275,1
39580,0x20360,CUS_0x9d60,March,Leongz,36,904-49-7781,0.6333878887070377,37743.72,3341.31,10,5,15,9,0.6577363389590464,56.0,24,5.64,9.0,0.978531558608845,2319.84,38.79336956094448,0.6101987899740708,176.26550932952424,101.22696907790755,0.5482233502538071,306.63852159256817,1,8,3.292995220726425,0
6920,0x6b3e,CUS_0x6e19,May,,38,404-28-1606,0.6313993174061433,16421.94,1507.495,7,3,21,5,0.6577363389590464,5.0,19,10.94,9.0,0.8030075187969925,2450.88,32.576410253778626,0.9188770999115826,43.911383361147394,99.4466921104272,0.6,277.39142452842543,1,8,3.9605550438961927,0
9767,0x8fd8,CUS_0x9595,March,Daveyw,32,740-18-4590,0.6408345752608048,115123.16,9541.596666666666,0,5,9,2,0.6577363389590464,1.0,4,-1.0,3.0,0.24856961220597584,286.29,33.76747815809897,0.26051560379918587,166.99180844726837,240.4763599278764,0.4966996699669967,786.6914982915221,0,25,906.745785167646,8
1710,0x2b44,CUS_0xa8e7,July,Kyler,41,622-93-7229,0.6132686084142395,20914.44,1800.87,6,7,21,9,0.6577363389590464,51.0,18,-0.02,16.0,0.978531558608845,2404.87,36.091167335348175,0.9188770999115826,124.2176483432618,65.21535398802409,0.6284953395472703,240.6539976687141,1,16,0.38953577932204553,0
27591,0x16e45,CUS_0xb2a3,April,Ilainau,39,858-73-0362,0.6408345752608048,8707.38,426.5909732901772,4,4,23,4,0.6577363389590464,14.0,10,16.68,8.0,0.8030075187969925,1684.57,37.44111439941726,0.9188770999115826,48.50746854775517,12.9513522690557,0.6277992277992278,294.2267058930118,1,11,1.4166743672868733,0
45823,0x2525e,CUS_0xa125,May,Strupczewskil,-1,#F%$D@*&8,0.6350877192982456,10179.645,556.30375,8,7,21,-100,0.6577363389590464,19.0,19,13.47,9.0,0.8030075187969925,1762.12,29.20911676548328,0.9188770999115826,11.0601628480623,25.6551719679996,0.6277992277992278,298.9150401839381,1,7,7.821027949468885,0
17161,0xeb36,CUS_0x39ad,May,Raybouldd,31,149-63-5296,0.6313993174061433,63525.64,5409.803333333333,4,7,9,3,0.6577363389590464,14.0,5,10.73,2.0,0.24856961220597584,1016.0,23.55371651968057,0.26051560379918587,145.9295599871315,-1.0,0.7443339960238569,70.35614721525974,0,-1,651.542552510581,4
1484,0x2873,CUS_0xc6bb,June,Kristend,20,001-84-7802,0.6132686084142395,60889.08,4859.09,10,6,21,9,0.6577363389590464,44.0,25,23.19,-1.0,0.978531558608845,4198.06,22.89458918525435,0.9188770999115826,336.8419981494883,236.75344625021592,0.7443339960238569,202.31355560029584,1,10,79.4187911557699,1
40207,0x20b4a,CUS_0x5bba,January,Krolickit,25,210-99-3963,0.5817223198594025,9012.04,512.0033333333333,10,9,24,9,0.6577363389590464,33.0,24,17.69,9.0,0.6118143459915611,2965.08,38.43376053341196,0.9188770999115826,35.49561959588086,10000.0,0.7443339960238569,281.0366109427527,1,8,34.67966472819728,1
20111,0x10ea4,CUS_0x2f1d,March,Flitterg,-1,730-26-3997,0.6914285714285714,15139.13,1459.5941666666663,7,7,17,7,0.6577363389590464,42.0,17,18.02,8.0,0.978531558608845,3168.37,37.97125489685351,0.9188770999115826,51205.0,82.19982456716247,0.5903500473036897,244.487444831344,1,7,60.18429984436398,1
45970,0x25463,CUS_0x69be,June,da Costab,44,#F%$D@*&8,0.6132686084142395,80807.37,6796.947499999998,3,4,6,3,0.6577363389590464,24.0,14,4.83,3.0,0.24856961220597584,970.11,37.07425041894175,0.26051560379918587,161.03438851378766,437.08855045583823,0.6277992277992278,361.5718110303741,0,32,547.0497502708629,4
21333,0x11cf5,CUS_0x1dc1,August,raden Reddally,55,287-97-2627,0.6197440585009141,30834.28,2471.523333333333,4,5,1,2,0.6577363389590464,11.0,4,7.65,1.0,0.24856961220597584,1112.03,25.676911407141763,0.26051560379918587,41.93027625408436,147.79711876883832,0.5903500473036897,317.4249383104106,1,25,552.9355914909411,4
16177,0xdf7c,CUS_0x69bb,March,Valentina Zan,23,273-48-2717,0.6132686084142395,20940.02,1931.0016666666668,9,10,15,5,0.6577363389590464,54.0,20,1.24,7.0,0.978531558608845,2554.48,25.91256080711943,0.9188770999115826,47.16396888167924,76.95765676536894,0.6277992277992278,348.97854101961855,1,8,5.816223963404127,0
14050,0xc578,CUS_0x5117,March,Grant McCooll,35,825-01-6145,0.6013986013986014,77604.32,6300.026666666668,1,7,5,3,0.6577363389590464,0.0,12,4.51,1.0,0.24856961220597584,550.67,26.05687696429432,0.26051560379918587,153.32541387430678,236.34447059531527,0.5482233502538071,490.3327821970447,1,21,441.43792084541406,3
22125,0x12849,CUS_0x1821,April,Piersonm,-1,045-81-4729,0.6408345752608048,15157.25,1092.1041666666667,8,10,24,5,0.6577363389590464,51.0,24,6.01,6.0,0.6118143459915611,1448.71,32.24038483820844,0.9188770999115826,41.935689192380345,92.69841676004172,0.6,244.5763107142446,1,5,4.859862679055823,0
12712,0xb551,CUS_0xb060,August,Nickd,39,309-06-5437,0.6453287197231834,20695.58,1698.1459185037506,2,2,3,4,0.6577363389590464,12.0,7,11.0,2.0,0.6118143459915611,1352.84,25.73772150658366,0.6101987899740708,253.5833673536581,161.59788764882958,0.6277992277992278,265.0676598270955,0,19,998.1641377012037,8
25632,0x15480,CUS_0x70ac,July,Jonasx,19,285-03-4644,0.6914285714285714,50814.28,4517.5233333333335,3,7,2,0,0.6577363389590464,13.0,10,7.06,3.0,0.24856961220597584,612.46,35.522962016648655,0.6101987899740708,0.0,120.635796535052,0.6,601.1165367982812,0,21,656.9079691588578,5
12053,0xac9e,CUS_0x69aa,January,Krudyd,20,375-89-8205,0.6162420382165605,18925.44,1330.12,9,9,29,5,0.6577363389590464,27.0,21,-1.0,9.0,0.6118143459915611,2857.33,30.3193514563568,0.9188770999115826,44.74583077631063,45.20734476630636,0.6277992277992278,323.058824457383,1,1,7.104885933632886,0
19111,0x1030e,CUS_0x1cc4,January,Xinc,46,541-42-6554,0.6132686084142395,45034.34,4021.861666666666,4,7,8,2,0.6577363389590464,10.0,13,4.3,0.0,0.24856961220597584,36.56,29.168812321621186,0.26051560379918587,48.72639377777586,242.33413870915672,0.6,381.1256341797341,0,22,821.9687090038087,7
5264,0x5677,CUS_0xa5a1,February,Peter Rudegeairt,39,401-25-1243,0.6350877192982456,10341.68,761.8066666666667,7,6,16,8,0.6577363389590464,42.0,23,4.61,12.0,0.978531558608845,2712.98,32.18017708075049,0.6101987899740708,50.88803778141636,17.884468045855343,0.5903500473036897,267.408160839395,1,7,98.29868301352087,1
10099,0x93de,CUS_0xbd64,January,Paritosh Bansalr,26,488-49-1260,0.6453287197231834,28749.39,2181.7825,7,3,10,4,0.6577363389590464,16.0,18,-1.04,0.0,0.24856961220597584,1084.73,22.994637630789992,0.26051560379918587,63710.0,65.7944927875432,0.5482233502538071,309.2469330945158,0,16,637.376665094529,4
24539,0x146e3,CUS_0x3e62,February,Winfreyo,24,102-37-1443,0.599644128113879,16921.67,1456.1391666666666,9,10,32,2,0.6577363389590464,50.0,15,-1.0,11.0,0.978531558608845,2229.59,30.974152939600096,0.9188770999115826,25.16045757804856,162.49535778699305,0.7443339960238569,247.95810130162505,1,6,0.40762439907064163,0
4524,0x4cea,CUS_0x5f28,May,Kazunoric,30,463-12-9842,0.5817223198594025,37442.05,3081.1708333333336,0,5,11,3,0.6577363389590464,11.0,8,10.54,0.0,0.6118143459915611,1393.72,32.93184220043484,0.26051560379918587,46327.0,10000.0,0.4966996699669967,436.0173970793472,1,27,418.79786649714936,3
45086,0x24923,CUS_0x3237,June,Tomg,19,066-87-9187,0.5733558178752108,54651.78,,9,9,16,8,0.6577363389590464,49.0,24,25.64,10.0,0.6118143459915611,4548.76,32.694883358909344,0.6101987899740708,295.38657606604374,419.3032149715455,0.7443339960238569,11.241708962410712,1,7,118.03007896784732,1
5564,0x59ff,CUS_0x3ff5,June,Martinnei,52,436-17-6958,0.6197440585009141,87636.03,7265.0025,4,1,4,-100,0.6577363389590464,3.0,5,3.38,1.0,0.6118143459915611,202.96,28.76275347329457,0.26051560379918587,81.83581683778664,185.7785751996809,0.5903500473036897,718.8858579625323,0,30,996.4184205586164,8
25374,0x151b1,CUS_0x3f5,August,Natalie Thomasp,30,335-62-4040,0.6313993174061433,30022.71,2684.8925,3,7,6,4,0.6577363389590464,9.0,2,3.06,1.0,0.6118143459915611,1071.33,33.5697551169139,0.26051560379918587,62.22228530782847,75.81759135579897,0.6,400.4493733363725,1,26,664.5288949159166,5
43679,0x2389e,CUS_0x9e5f,January,Daniell,20,197-92-8655,0.6333878887070377,8057.715,925.47625,9,10,32,2,0.6577363389590464,57.0,9,19.63,9.0,0.8030075187969925,1558.88,38.723106417049166,0.9188770999115826,7.049634750496763,115.87611685736957,0.7443339960238569,259.6218733921337,1,-1,0.11306249339929764,0
14933,0xcf50,CUS_0x564e,March,all Gerrys,29,867-73-3888,0.6212624584717608,18208.19,1720.3491666666666,10,6,32,5,0.6577363389590464,56.0,-1,2.91,6.0,0.978531558608845,2067.33,24.165910624229497,0.9188770999115826,66.01536959344403,64.39177227299854,0.5482233502538071,291.62777480022413,1,17,0.10850566822932706,0
36215,0x1da0b,CUS_0x72c1,June,Nated,40,516-35-5100,0.6169844020797227,19240.3,,6,3,9,3,0.6577363389590464,16.0,11,16.880000000000006,13.0,0.8030075187969925,738.33,35.589902623793705,0.9188770999115826,42.96236226571428,10000.0,0.5482233502538071,339.9933812073918,0,19,653.0568184412957,4
3035,0x3ade,CUS_0x4f4d,May,Prodhani,47,200-59-6688,0.6013986013986014,124052.22,,2,6,2,3,0.6577363389590464,23.0,2,11.31,4.0,0.6118143459915611,330.83,32.606404566537215,0.26051560379918587,179.07554934261097,122.96415346752975,0.4966996699669967,967.0287971898592,1,22,37.395099152300304,1
27515,0x16d4a,CUS_0x9fb1,May,Calebw,50,626-68-2831,0.6333878887070377,36372.21,3269.0175,5,4,5,4,0.6577363389590464,9.0,8,11.78,5.0,0.6118143459915611,1455.94,40.81974935079111,0.26051560379918587,105.79737377254688,173.52605983500754,0.7443339960238569,337.5783163924455,0,26,833.0593822475239,7
13802,0xc2be,CUS_0x6237,January,,41,527-37-8444,0.6197440585009141,62879.96,5343.996666666667,8,10,26,2,0.6577363389590464,52.0,18,8.9,9.0,0.6118143459915611,1751.0,31.58564144066153,0.9188770999115826,78.33841368362035,367.69402010424255,0.7443339960238569,378.3672328788038,1,18,0.14641149675753695,0
43217,0x23305,CUS_0xa38e,August,"""Johnr",20,701-32-0533,0.6350877192982456,108504.92,9075.076666666666,7,3,7,4,0.6577363389590464,6.0,13,1.56,2.0,0.8030075187969925,245.53,39.04892360516745,0.26051560379918587,209.5280664185869,-1.0,0.4966996699669967,856.8113740720975,1,20,596.7993773239754,4
11129,0xa092,CUS_0x7b2c,January,Langee,24,805-29-2042,0.6453287197231834,92091.87,7842.322499999998,5,4,8,1,0.39610808504989786,13.0,3,6.36,0.0,0.24856961220597584,637.18,27.42163120951148,0.26051560379918587,49.00809679846756,702.4727561624036,0.6,302.7513970391288,1,25,617.6147783245087,4
13153,0xbb33,CUS_0x53cb,February,,32,054-73-6887,0.6333878887070377,16072.1,1585.341666666667,8,4,15,7,0.6577363389590464,30.0,8,13.21,10.0,0.6118143459915611,1463.64,40.30028548739222,0.9188770999115826,54.74915665691393,164.0319182867483,0.7443339960238569,229.7530917230045,1,13,32.34777876411272,1
15537,0xd76d,CUS_0x31e9,April,Jonathano,-1,906-34-0441,0.6212624584717608,18567.28,1745.629791748223,4,6,18,6,0.6577363389590464,27.0,13,11.95,8.0,0.8030075187969925,1959.68,37.03514746201873,0.9188770999115826,85.03643928555,107.69920609590108,0.6277992277992278,285.6352295369926,1,17,11.702906934006819,0
39212,0x1fe91,CUS_0x1a85,August,Hughx,30,294-75-4552,0.6162420382165605,71616.36,5971.03,5,5,16,5,0.6577363389590464,26.0,14,2.039999999999999,4.0,0.8030075187969925,1887.08,40.474060395208056,0.9188770999115826,168.7622522642938,406.43041546557856,0.6,291.91033227012764,1,7,68.7044836743703,1
4071,0x474d,CUS_0xadc8,August,Soyoungk,30,810-29-3531,0.6313993174061433,18884777.0,6605.370946533594,8,7,9,3,0.6577363389590464,8.0,14,10.17,2.0,0.6118143459915611,1000.76,31.424325001673694,0.9188770999115826,744.0374463094097,124.42858319233775,0.4966996699669967,690.7573572979918,0,22,610.478864878775,4
29452,0x184c5,CUS_0x624c,April,Martinner,27,591-74-3545,0.6162420382165605,15125.64,1311.47,3,4,28,2,0.6577363389590464,8.0,2578,16.79,9.0,0.6118143459915611,2312.67,38.37080750697258,0.9188770999115826,24.446454920823545,57.52290330216925,0.7443339960238569,339.17764177700724,1,12,0.9941873918863848,0
29570,0x1862a,CUS_0xc72e,January,Yueo,38,094-54-0952,0.6132686084142395,32125.54,2559.1283333333336,7,9,23,3,0.6577363389590464,15.0,16,8.07,8.0,0.8030075187969925,2557.14,25.95561703906296,0.9188770999115826,59.33092218404161,51.06837152567234,0.4966996699669967,385.5135396236194,1,5,6.057277501106682,0
